full_text,sentiment
@boroklesnar Tante gue isi bahan bakar 50K gue rasa fine-fine aja. Mobilnya mobil listrik,1
@susipudjiastuti @jokowi @prabowo Ya ampun ga mobil listrik dari China BYD udh di pegang keluarga nya masa ini perkara sendok garpu di kasi ke China juga,0
@susipudjiastuti @jokowi @prabowo 1995 aja udh bisa bikin pesawat udh bisa bikin mobil listrik udh bisa bikin mobil. kenapa gak dilanjut ? karna para cukong takut bisnisnya ke ganggu :) inget dahlan islan itu naik mobil sport listrik tapi ada inseden nah kenapa gada perbaikan penyempuraan produk ?? 2012 itu,0
@100kpjcom Subsidi mobil pasti untuk orang kaya mau mobil listrik atau bukan mana ada orang miskin mampu beli mobil?,0
Kata orang kaya solusi perubahan iklim itu beli mobil listrik.,0
@Alarsszz adikku paham soal listrik sama mesin soalnya udah diajarin bapak dari kecil dikenalin gitu tapi mobil belom sih baru motorr kayanya itu emang survive life skill wajib tahu gak sih? bisa les gak?,1
@cnbcindonesia ini karena bisnis ybs bisnisnya mobil listrik,1
Bukan cuma perkara harga yg mahal infrastruktur SDM dan kondisi geografis tidak mendukung. Mau ngomong fyucer fyucer sak sakmu it's just doesn't work. Mobil listrik gabisa dibeli as ur first car minimal udh punya mobil int. Combustion engine yg lain wkwk.,0
@CNNIndonesia Bikin sedok garpu saja mau mendatangkan PMA kalau bikin mobil listrik masuk akal ( artinya industri bertonolagi tinggi tdk ada minat inves di sini) oh undang juga industri jarum pentol yo,0
@kumparan Lha kok turun..... Dari batere mobil listrik kok jadi sendok garpu pak ?,0
Lantip juga mengatakan banyak sekali potensi dari karya mahasiswa UNY yang mendapatkan juara hingga Nasional dan Internasional seperti mobil listrik Garuda Kanwil Kemenkumham DIY Agung Rektono Seto,1
@tirta_cipeng AC dan kelistrikan sepur kan pake genset sendiri (gerbong pembangkit isine diesel gede generator listrik) ora melu lokomotif koyo mobil,1
@SantorinisSun Nikelnya kebanjiran nggak kepake buat mobil listrik lagi..bikin sendok garpu jadinya..hahhaha,0
@Miduk17 Halahhh itu kan kata rakyat kalo mrk enjoy ajaahh nih daftar kenikmatannya: -Mobil mewah -Rumah dinas mewah -Listrik/air free -Internet free -Kemana² pake wiu-wiu -Gaji -Tunjangan² -dll dsb bla bla bla ada lagi??? Paling juga berpelukan dan pecicilan,0
@boroklesnar Gue klo sewa mobil akhir2 suka isi 50 rb. Buat balancing dan emg gue gk punya mobil alias mobil bensin. Listrik semua mas.,1
@sunabati24 @kumparan sendok listrik yg wajib ada di mobil listrik jadi tetap nyambung ya.,0
@tempodotco Investor mobil listrik antri masuk. Yang masuk harus taat aturan. Aturane wani piro.,1
@tempodotco Makelar mobil listrik,0
@Strategi_Bisnis Toyota gak ngembangin mobil listrik kah?,1
@SelebtwitMobil Mobil listrik sama sekali ga menarik,0
@C_Jessination48 72 admin bisalah patungan buat beli mobil listrik,1
@AndyHuskyyy Mobil listrik disubsidi biar perusahaan bpk x cuan,0
listrik (total 5) 2 mobil terjatuh ke air 3 mobil terjatuh ke perahu 2 orang berhasil diselamatkan 2 orang terkonfirmasi. tewas 3 lainnya hilang.,0
@FiersaBesari Terimakasih pajak dari anda akan kami pergunakan untuk subsidi mobil listrik,0
@CNNIndonesia Korea itu kalau kepepet suka ngawur contoh : mobil ditabrakkan tiang listrik... maksain jumlah pemilih real count harus sama dengan jumlah quick count koplak korea ini,0
@SelebtwitMobil Mobil listrik itu sampah,0
@SelebtwitMobil mobcin engga menjual peace of mind seperti kebanyakan mobil jepang mainstream dan sentimental valuenya jelek. mobil listrik tidak hijau2 banget selama sumber listriknya masih dari PLTU batubara,0
@qn860b3f Indihome 500 Listrik 600 Kalo hemat bgt gak bawa mobil ke kantor means bawa motor terus sebulan(bbm 30rb/3 hari)= 300 Makan 30-50/hari= 1.3an sebulan. obat cemilan dll 200an Makeup rutin beli: Foundie+powder+toner=350 Micellar+kapas=70 Sunscreen=100 Round up sekitar 3.5/bulan,1
@C_JessiJKT48 1. Pdhl tinggal beli in mobil remote control yg bisa dicharge udeh itu adalah mobil listrik,1
tolong ya ini orang tuanya yg ngebolehin anak kecil bawa sepeda listrik otaknya dimana sih? mana ada yg make di jalan gede yg rame motor mobil lewat,0
@C_JessiJKT48 harus bgt mobil listrik nya jes?,1
@C_JessiJKT48 Aku dah kasih kamu mobil listrik loh,1
@C_JessiJKT48 Yg bener aja mobil listrik brou,1
@C_JessiJKT48 1. Bukannya mobil listrik gak pakai inden? 2. Kamu lucu dan cantik 5. Gak diaduk 6. Kamu banget,1
@adriansyahyasin Sayangnya pemerintah lebih senang bangun tol layang dan jlnt ketimbang MRT LRT serta lebih memilih subsidi mobil listrik ketimbang subsidi transportasi umum,0
@C_JessiJKT48 masih aja mobil listrik wkwkkw,1
#TanyaMinJess 1.kenapa mobil listrik yang aku minta sampe saat ini blm dikasih juga 2.kenapa harus jesi 3.spill alamat rumah dan nama admin twitter jesinesi 4.apa shio ketua jesinesi 5.diaduk apa gak diaduk 6.kenapa alay dan drama bgt 7.caper abis,1
Greencity atau smartcity itu kendaraan masyarakatnya menggunakan transportasi publik yg maju bukan sekedar pake kendaraan listrik. Jadi motor atau mobil listrik itu buat apa?,1
Td liat mobil kecil listrik jalan lawan arah padahal jalanan luwas. Mental bawa motor masih kebawa yes kl kebablasan pun ya mundur aja lah.,0
ternyata lucas beneran sibuk akwowkwo gue pikir dia masih mikirin mau beli mobil apa sepeda listrik,1
@amira_suud jangankan mobil smk sepeda listrik aja gk punya,0
@amira_suud Ada Progam mobil Esemka sekrang sudah tangan opung.di ganti namanya jadi mobil listrik,0
@iamkukka @amira_suud -tidak menaikkan BBM = bohong -tidak menaikkan listrik = bohong -ekonomi diatas 7% = bohong -potong leher sepakbola tidak juara = ?? -membangun stadion Persija = bohong -mobil Esemka = bohong,0
@sukanuget_ wih akhirnya terobosan menuju mobil listrik semakin nyata dengan peluncuran yang bagus ini #SPBUHidrogenPertama,1
@kudila_ siapa yang udah excited banget buat coba ngecas mobil listrik di #SPBUHidrogenPertama? Kuylah lingkungan kita dukung!,1
@uffasutar @safriayam @nindyrubyjane mobil listrik iao digawe ga pi? kesetrum ga pi pas udan?,0
@amira_suud gw punya mobil listrik mini (baca tamiya),1
Seketika pengen punya mobil listrik gegara liat ada wuling mini warna pastel di kampus,1
@ApriliaLin Orang yang bela anis karena suksesnya bangun jis dan formula e tuh aneh gua suka ama F1 aja gak suka formula e bahkan dieropa formula e juga jarang banget orang suka karena mobil listrik kenapa dibangga2in dah,0
@tempodotco orang naik mobil lg ini mah. ayo beli mobil listrik,1
@tempodotco Ditambah sekarang byk yg pake mobil listrik jauh lebih irit,1
@strike_bravo_b Plot twist : ikn bakal sepadat Jabodetabek dan tetap macet cuman bedanya disana mobil listrik semua taksi terbang semua dan apa yang terjadi ? Yap betul macet di udara,1
Gimana warga Jatiasih minat migrasi ke #mobillistrik?,1
Contoh harga baterai #mobillistrik: Toyota bZ4X: Rp 540 juta atau sekitar setengah dari harga mobilnya. Hyundai Ioniq 5: Rp 300 jutaan sedangkan long range-nya dibanderol Rp400 jutaan. Wuling Air ev: Rp 100 juta.,0
Usia baterai #mobillistrik juga dipengaruhi dari jenis baterai yang digunakan. Secara umum baterai mobil listrik yang banyak digunakan saat ini merupakan jenis lithium ion. Baterai lithium-ion punya rata-rata usia pakai hingga 10 tahun.,1
Baterai #mobillistrik dapat digunakan secara optimal antara 10 hingga 15 tahun atau setara dengan jarak tempuh 200.000 km. Namun umur baterai tergantung pada pemakaian pengemudi. Bila kendaraan digunakan dan dirawat dengan baik umur baterai bisa bertahan lebih lama.,1
Bjirr u jalan Bintaro lanjut graha kek keliatan dhh ketimpangan sosialnya mobilnya cakep2 bgt apalagi yang mobil listrik trus peleknya keren bgt trus blom liat orang ganteng naek motor Ducati,0
@bimolaksono666 Pas dtg kesana yang saya dengar dari salesnya kira-kira Wuling Cloud EV bisa 460-505 km mas. Jadi jarak tempuhnya lebih jauh dari mobil listrik Wuling lainnya.,1
@mazzini_gsp Yg dijual mobil listrik yg masih dalam bentuk setrum nih kayaknya,1
@enginafess sabun bayi mobil listrik air asia banyak lgg,0
@rezhend @BangWin04 Paham ga ...minyak mentah indonesia semua diolah di DN tapi suplai kurang makanya beli yang jadi dri LN karena kilang juga ga ada. Makanya sekarang dibangun beberapa kilang buat memenuhi yg di dalam negeri. Biar ga tekor BBM digalakkan mobil motor tenaga listrik.,0
@pappa_rio Menurut gw ini Wuling Cloud EV tuh mobil listrik yg keren bgt bentuknya catchy interior nya jg mewah banget terus jarak tempuhnya katanya juga diatas binguo sama air ev kan,1
@yundaaaaaaa @infomalang Ada daerah rivera dieng 20jt/ th akses mobil LB 45 1 lantai hadap timur 2 KT akses mobil Listrik 1300,1
Beras Naik BBM Naik Pajak Naik IKN MRT Mobil Motor Listrik Lanjutkan Oke Gas..... Sambil menunggu makan siang gratis,0
@Bl3ss3dSoul @denismalhotra Jalan yang Lu pake sampe ke depan pintu rumah Lu. Listrik yang Lu pake. Layanan infrastruktur gedung ijin2 dan keamanan kantor lu. Rambu lalu lintas biar lu Gk ditabrak n mati di tempat di dalam Mobil mewah Lu. Keamanan biar lu Gk dijarah n keluarga Lu Gk dibantai. Cetekkk,0
@ocsanthree ya gak tesla juga laa jawabanmu sama kek mobil sekelas bmw dijadiin angkot mobil bmw kan bbm juga. nah mobil listrik juga ga semuanya semewah itu tesla kan high tech angkot ya namanya angkot gabakal high tech bedanya cuma pake baterai dan sumber tenaganya listrik,1
@coffebit @tirta_cipeng hahaha anti mobil listrik mas,0
@kokokdirgantoro Oh mobil listrik,1
Pake mobil listrik agar supaya,1
@f4lasteen Menurut nggak usah muluk muluk mobil terbang . Udah pake mobil listrik aja atau bus listrik . Kalo bisa kereta listrik . Kalo pake mobil terbang kayanya akan sulit aja.,0
@A_ZeeJKT48 Sabar bakal ada program mobil listrik bersubsidi biar tambah macet,1
@brother_djon Bahas bonus mobil listrik... Eh,1
@LambeResing Kalo di kampus biasanya sih ini mobil listrik nya buatan anak teknik,1
@txtdrpemerintah Karyawan Mending Kasi kendaraan speak : Mobil kotak cc kecil Motor max sekelas beat mio 110cc wajib pertamax. kendaran listrik modelan air ev Klo perlubeli langsung ke Jepang cina CBU banyak itu yg mini mini Kecuali presiden Dan wakil mentri baru kendaraan yg aman.,1
Ingin udara Jakarta bersih bebas polusi mari kita pakai kendaraan motor listrik ataupun mobil listrik ujar Erick. Pertamina kita dorong selain memberi layanan pengisian bahan bakar juga layanan untuk charging battery maupun ganti battery katanya. #erickthohir,1
@rgoestama Alternator jebol kok mutus aliran listrik Om? Kondisi alternator down (biasanya over charge atau under charge) harusnya mobil running on battery/aki. Atau jalurnya serial ya? Jadi kalo alternator down gak bisa lewat itu arus dari battery?,0
Lagi rpm tinggi di flyover Sumarekon tiba2 alternator mobil jebol mutus aliran listrik bikin pedal rem sm gas auto gak fungsi. Panik gak? Ya panik lah gua ngerem pake apaan njirr!? Alhamdulillah masih bs stay cool pake engine break sambil narik pelan2 handbrake selamat sampe,0
@KetjilRakyat Itu mah sudah tugas yg harus dijalankan kalo prestasi mah bikin pesawat tempur sendiri bikin satelit sendiri bikin mobil esemka energi listrik sendir membuat tukar 1 dolar jadi Rp 5.000 jokowi itu 0 prestasi kalo menurut gw.,1
dan 2 Kamar Mandi (salah satunya sudah berada didalam kamar tidur) di lantai bawah dan 2 Kamar Tidur dan 1 Kamar Mandi di lantai atas - Kusen jendela alumunium - Kerangka dan atap baja ringan - Sumber air PDAM - Listrik 2200 watt - Carport untuk 2 mobil,0
knapa ya mobil listrik itu bentuknya harus keliatan listrik bgt kek bisa nyetrum,0
@convomf Gue si mending ama cowo yg punya mobil listrik. Wkwkwkwk lebih ramah lingkungan.,1
@jokowi Setau saia klo kebijakan yg dijlankan itu emng udh kewajiban gk perlu harus dipuji puji ditampilkan dilayar semua orng udah tau ko itu adalah keharusan trkecuali pnya ide trobosan baru sepeti membuat kapal induk membuat pesawat tempur membuat mobil esemka berenergi listrik.,0
nyokap gw lucu deh dia prabowo garis ketas tp pas gw jelasin ttg maksud hilirisasi. Jwbn dia oohhh nikel itu bahan baterai mobil listrik ibu selama ini gatau tp ngikutinn. iya ituu mah besok kita ganti mobil listrik semua . Trs dia bertekad buat share ini ke bestie2ny,0
@AuliaAm35592531 @AuliaAm35592531 Hai Kakak admin koreksi sebelumnya saat ini PLN memiliki promo keringanan Biaya Penyambungan untuk Pasang Baru bagi Pemohon yang memiliki Mobil Listrik. (1/3),1
@AuliaAm35592531 @AuliaAm35592531 Hai Kakak saat ini PLN memiliki promo keringanan Biaya Penyambungan untuk Pasang Baru bagi Pemohon yang memiliki Mobil Listrik. (1/2),1
Di grup geng jaman kuliah ini bahasnya mobil listrik terus .,1
water heater shower rak km) - Cermin - Free Wifi - Free Token masih ada sisa (listrik hemat) - Sejuk pastinya - Parkiran motor&amp; mobil - ada ruang tamu - Free rak sepatu stiker poster &amp; beberapa perintilan lainnya dikos milik pribadi : 4jt (cont),1
@txtdrpemerintah Angkot listrik tanpa sopir itu artinya pakai mobil angkot tesla,1
Gimana kalo mobil hybrid insentifnya sama kaya mobil listrik?,1
@txtdrimedia Soon : wts mobil listrik minus batre hamil,0
@tempodotco IDIOT SEPAKBOLA KEK MOBIL LISTRIK. SERAH LU ERICK,0
@Alfaqir__99 Waktu ke pasar gembrong nawar mobil listrik untuk anak dan minta subsidi dari luhut abangnya malah ketawa,0
makan tuh silent majority .. di gocek makan siang gratis .. past ntr bbm pertalite hilang.. dipaksa pake mobil motor listrik.. pokoknya serba listrik ... listrik aja pake batubara tau kan cukong batubara siapa hahaha...,0
@tempodotco Memangna Klub PSSI mau suruh balapan Motor/Mobil Listrik ? Teu nyambung . Urus saja BUMN yg bener,0
@geloraco PHP....dulu traktor tangan...lanjut becak listrik.......janji mobil esemka,0
@NdrewsTjan Setuju bgt di usut smp tuntas. Yg g setuju itu di usut pilih2. Kl mau usut usut semuanya dari Bansos Politisasi Mobil Listrik HAM 98 biar clear jg siapa tau bkn beliau dsb yg bnyk gue aja smp g inget apa yg gue istigfarin 10th kebelakang ini. Jgn cm krn oposisi lalu dikejar.,1
Kemarin pas masih nunggu 1 orang lagi tetiba ada tupai di atas kabel-kabel listrik gitu jalan menuju pohon. Aaaaa gemes banget tapinya sayang ngga ke foto atau video:( Terus mobil yang parkir di depan juga penuh sama boneka tupai!! Tambah aja ngerasa kalo hobi daynya tuh,1
@tempodotco Kejauhan g ya ketum PSSI urusin mobil listrik,0
@ekky1995 lah pemerintah malah fokus ke mobil listrik bukan ke transportasi masal -_-,0
Mengorbankan 1 wilayah karena pintu air ditutup wilayah lain malah kena banjir. Kek mana kalo beli mobil listrik apa nggak ngeri2 sedap,0
@Qirani_Ayar4 Tahu sama tahu saja itu daerah mmg khusus untuk mrk yg kaya sanggup membayar biaya hidup bisa beli mobil listrik biasa travel ke luar biasa hidup di hotel2.,0
@TradeInves @royalemilktea_ @SumitroYoel Blm bos tambah 500 lagi kali sm listrik dll Kalo sgitu msh ok lah Mana strategis tempatnya dkt stasiun KA Cm jangan mikir punya mobil disana,0
@milkqyta Mobil listrik tetangga iri,1
Ke iims cuma ngetawain mobil listrik,1
@bhaguz_403 Mobil listrik lah. Omoda E5 atau MG4.,1
@ubsansfess sini kosku 1 3 ac+waheat ada kulkas pribadi ada mesin cuci dapur bersama tiap lantai ada basement luas bisa parkir mobil exclude listrik tapi,1
@knaracakes JANGAN MINTA MOBIL LISTRIK YANG KECIL ITU AJA,0
ketika harga raize dan rocky lebih menarik daripada binguo. Padahal pinginnya Binguo. Tapi harga di Indonesianya ampun ampun dah. Dengan harga yg sama udah dapet mobil bensin kelas tengah. Gini gimana mau beralih ke mobil listrik?,1
disini subsidi mobil listrik yang gue maksud bukan cuman untuk mobil pribadi yang mewah btw. melainkan untuk menjadi subtitusi LCGC bagi kalangan menengah kebawah. sehingga harga bahan bakar lebih murah namun harga mobil bisa bersaing dengan LCGC karena subsidi.,1
yang gue maksud adalah kayak: pembangunan power plant energi terbarukan subsidi mobil listrik secara masif bantuan dana UMKM dalam hal teknologi maupun bantuan teknologi pada petani (seperti planter dll.) nah ini gapapa dah asli,1
@kuranglebah @AysarAzka_ Nggak pakai kuda dong. Pakai (((( mobil listrik )))),0
@susipudjiastuti @ismailfahmi Pertalite pertamax dihapus bu mau diarahkan ke motor dan mobil listrik. Pelan2 tapi pasti... mending siap2in dulu colokan di tiap2 kota untuk pengisian aki nya. Motor mobil listrik bisnisnya siapa... (Negara sdg berbisnis dgn rakyatnya),0
@Bambangelf @jastairvine udah mobil listrik kenapa setir nya gak pakai model joystick aja ya?,0
@GerryS Mending ngurusin mobil listrik sama motor listrik ga sih lebih cuan,0
yang mobil listrik batrenya bisa di charge pake powerbank ga ya? PAKSU LAGI MODE RANDOM INI,0
@PartaiSocmed Min aku akhir2 ini buka X ngeri banget..isinya mayoritas hujatan 02 trus aku baru sadar kalau X ini punyanya CEO mobil listrik yang mana akan rugi besar kalau nikel bener2 jadi dihilirisasi Indonesia aku kok jadi suudzon ya min...mohon maaf ya min cuma mengutarakan isi hati,0
@tanyakanrl Ya gimana mau kontribusi ke dunia orang anggaran riset teknologi gak lebih besar dari anggaran politik. Sekalinya ada yang berhasil menciptakan sesuatu langsung di suntik mati dan gak di support sama pemerintah...contohnya ricky elson yang dulu menciptakan mobil listrik,0
@blajartobat @sosmedkeras Kemarin beca listrik udah di bagikan eh selesai kampanye di naikin ke mobil lagi,0
@journal_JAB Iyah ke mobil listrik. Tapi sempat ada issue mobil mobilan itu statusnya mengambang gaje karena ada wacana diganti bahan Nikel daripada pakai LFP...ribeud ceuna,0
@KuntoAjiW Bisa beli rumah sm mobil listrik versi lego yg preloved,1
@ajie_prastyo @rawntin @susipudjiastuti @ismailfahmi Yg boleh mobil listrik skrg,1
@sociotalker Bisa jadi nanti kotanya maju tenaga manusia diganti tenaga robot. Semua serba modern gk ada polusi semua pake tenaga listrik semua pake mobil terbang gk ada kejahatan aman damai sentosa...,1
@choipankukus Environmentalist asli mikir di laboratorium mikir cara memanfaatkan renewable resources. Environmentalist sjw melarang orang pakai listrik mobil pribadi dkk,0
mobil listrik tahun depan here we gooooo,1
@rennydesavi Bahkan dialihkan ke mobil listrik dpt diskon gede malah,1
@ARSIPAJA Iya memang konsepnya green city .. semua transportasi pake energi listrik bahkan sdh ada tuh rencana pakai mobil terbang .. iya mudahan aja mobil terbangnya gak sama nasibnya seperti mobil esemka #gaib,1
**: hasil ngobrol dengan nasabah yg baru beli ioniq dapet subsidi mobil listrik hampir 80 jt,1
Aku sih tau ntar arahnya kita bakal diarahin ke motor/mobil listrik,1
selain kelompok mereka yang paling diuntungin sama over supply batu bara &amp; nikel tentu saja kelas menengah ke atas. gila coy promo mobil listrik &amp; PLN buat EV.,1
@yumnnii Info mobil listrik bekas,1
@riyomuse @Guz_Octa @AbdulRachimmks Jadi inget Ricky pencetus mobil listrik disini...,1
@kutipandino Transportasi umum subsidi/gratis tapi kendaraan pribadi mahal pajak (bbm kalo listrik murce). Ojek online punya kontrak kerja (bagi hasil) sm pemerintah (semua kendaraan bahan bakarnya dari air disediain pemerintah dan motor &amp; mobil bisa di track lokasi). Hehe go green sikit,0
@ruliemaulana Subsidi mobil motor listrik,1
mungkin sedikit gambaran bagi yg belum tau ygy mobil ini kapasitas baterainya 26 7 kWh untuk jarak tempuh 300an km buat tipe long range. harga 1 kWh listrik rumahan let s say Rp 1.700 per kWh which mean buat charge mobil ini dari 0% ke 100% sekitar 45ribuan rupiyah,1
kek u expect apa sih dari mobil sekecil itu dengan ban yg sekecil itu juga.. emang sii termasuk mobil listrik paling murah tapi tetep aja mahal gasii,0
@UGM_FESS Itu namanya mengkombinasikan dengan narasi Anies. Kan kata Anies Kaki adalah alat transportasi Lagian sekarang udah ada mobil &amp; motor listrik yg ga perlu pake BBM,0
@GL_Filosufi Dulu ada mentri mengagas mobil listrik malah disingkirkan abah dahlan ishkan,0
Kenapa 80% di iims 2024 semua mobil listrik,1
@ARSIPAJA Udah 12 tahun ga liat esemka di jalan keburu ada mobil listrik,1
Pada pameran otomotif ini terdapat beragam mobil dan motor listrik yang dipamerkan. Pemerintah mendukung secara penuh pengembangan kendaraan listrik atau Electric Vehicle (EV) di Indonesia dan optimis mampu bersaing di pasar global. #IIMSPoweredbyPLN #IIMS2024,1
@reyhan2ff listrik mobil je macam tungku air kahkahkah,0
@Moonraisu Mobil listrik mau dong.,1
@TJ_kreem @mengerami Biar pada beli kendaraan Listrik biar bohir²nya yg punya usaha tambang nikel untung kalo orang2 pada beli mobil listrik. Emang kontol,0
Subsidi bbm dipangkas berakibat harga bbm melambung tinggi. Akhirnya banyak orang akan beralih ke mobil listrik sehingga target 2030 tercapai tepat waktu begitu kah??!,0
@reyhan2ff mobil listrik itu bang rey,1
Pernah tiba tiba matiin listrik terus bongkar mesin air di gudang dipindah keluar karena alesan SEMPIT PADAHAL GUDANG WAKTU ITU LEGA BANGET BISA PARKIR MOBIL gak lama doi pergi pulangnya diikutin mobil bak bawa toren katanya mau ganti toren karena yang lama kecil,0
my two cents tentang pemangkasan subsidi bbm alibinya mengalihkan ke sektor lain reneawble energy which is good kalo mau diliat berarti arahnya ke kendaraan listrik dengan apa kendaraan ini bergerak? ya dengan listrik listrik pake apa? batubara baterai mobil pake apa? nikel,1
Secara tidak langsung dengan BBM mahal 1. masyarakat dituntut untuk pelan menggunakan transportasi umum dari pada kendaraan pribadi 2. Jikalau ada rezeki lebih gantilah Kendraan pribadi mu jadi Ke kendaraan listrik. (Mobil motor listrik) 3. Beli sepeda atau jalan kaki.,0
@Pradnand Yg punya perusahaan mobil listrik mereka yg punya pabrik batrei mereka yang punya pabrik nikel ya mereka. Hilirisasi maskuu,0
ternyata mobil listrik mahal bahkan dibandingin dengan mobil biasa (bensin) bensin,0
@KangManto123 BBM mahal pake mobil/motor listrik begitulah perkataan pejabat yg punya bisnis mobil/motor listrik... Eh,0
@conan_idn @aewin86 Mau sampe kapan tergantung sama minyak bumi? Solusi udah banyak ko. Mobil listrik motor listrik udah banyak beredar diindo entah itu yg murah atau mahal sekalian. Lokal punya juga banyakkk. Ayolah soal bbm itu dri tahun ke tahun pasti naik terus krna kemungkinan emg bakal hbis.,1
@pln_123 @gibran_tweet @prabowo Mantap pagi-pagi daerah Kauman Tirta Rahayu Galur Kulon Progo DIY mati listrik lagi. Kemarin siang juga mati. Luar biasa PLN sangat mendukung program digitalisasi pemerintah! Bayangin aja pakai mobil listrik+ kompor listrik. @pln_123 @gibran_tweet @prabowo,0
@dr_koko28 Prediksinya buat bbm nanti solusinya disuruh beli mobil listrik dengan alasan pajaknya gratis trus negara kita banyak nikel. Trus baru akhirnya muncul mobil esemka demi hilirisasi biar ga dibilang antek asing.,0
@Strategi_Bisnis Jangan2 BBM subsidi di cabut tar suruh mobil/motor listrik beli subsidi lagi seperti sekarang padahal tdl listrik juga ngak murah juga...,0
Tapi kalian tau kan mobil listrik itu parkirnya boleh miring miring?,0
@CNNIndonesia Udah gila nih org2... Subsidi itu utk rakyat kecil...knp yg dikorbankan ituuu... Pajak mobil mewah kek mobol.listrik keq,0
@Heraloebss Naik mobil listrik dong mbak. Kan junjungan sampean pro green energy dan pro batre nickel.,1
@ojikayanya @ainunrozi @dr_koko28 mobil listrik paling murah 400 jt itu pun mobilnya masih masuk katagori mobil compact.yang 200 jt kebawah ga ada yang flagship.padahal bahan baku dari kita,0
@ojikayanya @ainunrozi @dr_koko28 kenapa orang jadi peduli banget ama politisi ya ? padahal kita kalo waras tinggal milih visi misi yang realistis.hilirisasi yang di gadang aja tetep ga bisa bikin motor atau mobil listrik jadi murah.motor listrik yang kecepatan diatas 70 km perjam harganya 14 jtan.,0
@tvOneNews Sampe mati juga kagak bakal punya rumah atau mobil atau motor. Kalo pendapatan per bulan cuma Rp 5 juta doang. Sementara kebutuhan listrik kontrakan dll banyak. Jangan bicara ketetapan syarii kalo masih miskin. Yang bilang bisa hidup tanpa riba pasti mereka yang udah kaya.,0
harusnya beli mobil listrik biar hemat uang bensin tapi sadar diri keburu ngajebred duluan listrik di rumah asuk,1
@CNNIndonesia Repot motor/mobil listrik..ngecas lama berjam2 jarak tempuh terbatas mahal rawan terbakar/meledak lithium nya biaya perbaikan mahal,0
@ismailfahmi dikira ngangkut kentang dari dieng ke kramat jati pake mobil listrik,0
@MasMasBiassaa @convomf kalau mobil listrik gimana maseh komentarnya?,1
@ardisatriawan protes harga bbm naik : beli mobil mampu beli bensin gak mampu. Protes listrik naik : pakai aja lilin. harga sembako mahal : makanya kerja jangan ngeluh mulu. dll. Potret kehidupan kita hari ini.,0
@upastican @0b170_uch1h4 Udah di ganti nama sama opung luhut. Mobil listrik,0
@kangdede78 Saya kalau nagih mobil Esemka bleh dong. Oya mobil Esemka nya udah di ganti nama mobil listrik sama opung,0
@oranjechaos @Bull_winner Kau ingat pak pakde saya ingat mobil Esemka.akhirnya mobil listrik yg keluar sama opung,0
@cechaeee @Bull_winner Katanya mobil Esemka di ganti nama jdi mobil listrik ya.,0
@myazz4u @Mdy_Asmara1701 Ya.. pertalite mang harus dihapus ..Pertamax juga wajib naik ..biar motor listrik dan mobil listrik laku..tahu kan yg punya pabriknya..,0
@Bull_winner Ingat waktu dibilang mobil Esemka Indonesia.sampai sudah keluar mobil listrik mobil Esemka nya gak nongol2 juga,0
@SKTANIST ga ada kendaraan listrik aja tagihan listrik mahal mampuss apalagi dipaksa pake mobil listrik. hemat bbm si iya tapi ganti boros listrik,0
@chikinwinwin mobil listrik justru aku lbh bisa,1
@yusuf_dumdum Kapok nanti harga BBM otomatis naik alasannya pakai saja mobil/motor listrik.,0
@elisa_jkt Lah ini kan memang buat energi terbaru ci mobil dan motor listrik bakal laris,1
@peachyongg apalagi kalo udh pegang mobil listrik,1
@KompasTV Kalau mau tingkatkan pendapatan itu jgn sama rakyat kecil pajak eksport batu bara dan nikel itu baru pintar dan hilangkan subsidi mobil listrik dan motor listrik itu kan orang kayasalam sehat selalu,0
@diskon_store @Ars_sand @IshrinAnjani @CutSarina5 @moslem_nkri Susah Utang luar negeri Indonesia semakin membengkak butuh asupan kejar setoran Bukan sebenarnya soal emisi dan lingkungan tapi APBN sudah tekor jauh. Mobil listrik juga makin mahal Emang punya pemimpin tuh terkadang bencana malapetaka bukan berkah anugerah.,0
Baru tau Jepang sekarang ga cuma mobil listrik ada juga mobil hidrogen,1
@usernotfoundau @chitattooes dipikir mobil listrik dp 1 juta uda dapet anying mmg anak tektok otaknya kemana nying,0
terus? pertalite 50rb cuma dpt 2 liter nnti? beralih ke motor/mobil listrik? demand naik ~&gt; harga naik dong? yg berbau kendaraan listrik naik juga ~&gt; bisa jadi harga listrik ikut naik (?) less likely lah terus harga bbm yg udh segitu mahal aja bahan pokok masih aja mahal,0
ya tau si emg mau ningkatin pnjualan mtor mobil listrik tp gk smua org mmpu beli itu anjay gua sndri aja beli mtor biasa aja blum mmpu anjr,0
@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @mustafaagus007 Pelan disuruh beralih ke mobil/motor listrik,1
@5t3v3n_P3g3L Mereka tu mau jualan mobil/motor listrik alesan aja buat makan gratis...,0
@yusuf_dumdum Mobil listrik semua....,1
@jisungskena Selamat menabung buat beli mobil listrik ^_^,1
@txtdrimedia Kan mungkin saja bisa dialihkan pemakaian motor/mobil listrik sehingga subsidi BBM bisa dikurangi.,1
